,IID -  Hulled or Naked forms for Wheat and Barley,
,,
1,Hulled barley,HORDSRT+HORSHUL+HORSHUS
2,Naked barley,HORDDIN+HORSNAK+HORSNAS
3,Glume wheat (Hulled),TRITDIC+TRITDIO+TRITMON+TRITMOT+TRITMOO+TRITNGW+TRITTIM+TRITGLW+TRDINGW+TRIDISP+TRIDITI+TRIMODI+TRMODIS+TRMODIT+TRMONGW+TRIMOTI+TRITSPL
4,Free Threshing wheat (Naked),TRIACO+TRIAEST+TRITCOM+TRITDUR+TRITFTW+TRIFTWH+TRIAETU+TRIANPA+TRITDUT+TRITPAR+TRIFTWT+TRITSPH
